,file,scenario,tech_choice,city,doe_reference_name,urdb_label,natural_gas_price,iteration,pv_kw,pv_production,storage_kw,storage_kwh,chp_kw,hot_tes,cold_tes,net_capex_repl_om,energy_from_grid_year_one,energy_from_grid_year_one_bau,energy_cost,demand_cost,fixed_cost,min_cost_adder,energy_cost_bau,demand_cost_bau,min_cost_adder_bau,lcc_bau,lcc,npv,pre_setup_scenario_seconds,setup_scenario_seconds,reopt_seconds,reopt_bau_seconds,parse_run_outputs_seconds,julia_input_construction_seconds,julia_reopt_preamble_seconds,julia_reopt_variables_seconds,julia_reopt_constriants_seconds,julia_reopt_optimize_seconds,julia_reopt_postprocess_seconds,pyjulia_start_seconds,pyjulia_pkg_seconds,pyjulia_activate_seconds,pyjulia_include_model_seconds,pyjulia_make_model_seconds,pyjulia_include_reopt_seconds,pyjulia_run_reopt_seconds,julia_input_construction_seconds_bau,julia_reopt_preamble_seconds_bau,julia_reopt_variables_seconds_bau,julia_reopt_constriants_seconds_bau,julia_reopt_optimize_seconds_bau,julia_reopt_postprocess_seconds_bau,pyjulia_start_seconds_bau,pyjulia_pkg_seconds_bau,pyjulia_activate_seconds_bau,pyjulia_include_model_seconds_bau,pyjulia_make_model_seconds_bau,pyjulia_include_reopt_seconds_bau,pyjulia_run_reopt_seconds_bau
75,chp_pv_bess_coldtes_SanFrancisco_Hospital_5ec2a6945457a3e60d81625c_13_0.json,FivePercentGap,chp_pv_bess_coldtes,SanFrancisco,Hospital,5ec2a6945457a3e60d81625c,13,0,110.0141,157934.0,30.7832945961092,64.8839742451765,0.0,0.0,0.0,1892879.95,7596327.71,7752817.0,2307999.78,2013953.33,46684.32,0.0,2358599.71,2090437.0,0.0,6199906.0,6235920.55265063,-36014.5526506323,0.319932699203491,4.00719690322876,74.8072733879089,25.7806057929993,0.190099716186523,,0.00571227073669434,3.35547494888306,4.51826906204224,0.946259737014771,7.11803293228149,0.429851293563843,0.000729560852050781,0.00831317901611328,0.00232315063476562,0.0152420997619629,0.87134575843811,73.4778592586517,0.222173929214478,0.000178098678588867,1.15486311912537,5.71868991851807,0.318754911422729,3.21095299720764,0.407886743545532,0.000743627548217773,0.00922966003417969,0.00223445892333984,0.0136427879333496,0.822190284729004,24.5231676101685
76,chp_pv_bess_SanFrancisco_Hospital_539f6b62ec4f024411ec9bcb_13_0.json,FivePercentGap,chp_pv_bess,SanFrancisco,Hospital,539f6b62ec4f024411ec9bcb,13,0,637.3481,914963.0,196.86032419213,390.411660956262,2.8421709430404e-14,0.0,0.0,2827818.07,6842062.77,7752817.0,3079436.15,2359920.4,17253.6,0.0,3489343.17,2718212.13,0.0,7928994.0,8125632.06272902,-196638.062729022,0.609592199325562,3.85317468643188,83.290709733963,26.579315662384,0.213140487670898,,0.0610651969909668,3.71404123306274,4.41592144966125,0.971872806549072,7.47092914581299,0.428364992141724,0.000749588012695312,0.00848603248596191,0.00227212905883789,0.0159933567047119,0.907234907150269,81.9260532855988,0.275777816772461,0.000763177871704102,1.1483519077301,6.3379328250885,0.328366994857788,3.01962995529175,0.407713413238525,0.000734806060791016,0.0080111026763916,0.00231146812438965,0.0141055583953857,0.843956470489502,25.300772190094
77,chp_SanFrancisco_Hospital_539f6b62ec4f024411ec9bcb_13_0.json,FivePercentGap,chp,SanFrancisco,Hospital,539f6b62ec4f024411ec9bcb,13,0,0.0,,0.0,0.0,15.0,0.0,0.0,1751387.0,7751820.29,7752817.0,3488894.59,2825449.48,17253.6,0.0,3489343.17,2718212.13,0.0,7928994.0,8082984.68705603,-153990.687056029,0.306185245513916,3.22450160980225,89.2576043605804,27.4668798446655,0.169232845306396,,0.0598049163818359,1.98783087730408,3.5924768447876,0.903364181518555,5.44773578643799,0.467605590820312,0.000735998153686523,0.00888776779174805,0.00222587585449219,0.0164999961853027,0.892558813095093,87.8677318096161,0.223423004150391,0.000752925872802734,1.34566402435303,6.12166404724121,0.338692188262939,3.41990804672241,0.404601097106934,0.00074315071105957,0.00861954689025879,0.00236105918884277,0.0143969058990479,0.97442102432251,26.0602738857269
78,chp_hottes_SanFrancisco_Hospital_5d094abf5457a3ba43474943_9_0.json,FivePercentGap,chp_hottes,SanFrancisco,Hospital,5d094abf5457a3ba43474943,9,0,0.0,,0.0,0.0,0.0,0.0,0.0,1179820.0,7752817.01,7752817.0,3948393.95,906903.02,1890.36,0.0,3948393.96,906903.01,0.0,6037008.0,6037007.92411351,0.0758864879608154,0.254762172698975,3.57433295249939,81.7738869190216,33.3039572238922,0.145338535308838,,0.00656723976135254,3.33200979232788,3.21809315681458,0.530282258987427,6.23142147064209,0.506547927856445,0.000873088836669922,0.00904083251953125,0.00244808197021484,0.0158419609069824,1.08559155464172,80.1519544124603,0.289556980133057,0.000257968902587891,1.10979104042053,5.69727897644043,0.795338869094849,3.64793086051941,0.530833005905151,0.000878095626831055,0.00869321823120117,0.00277280807495117,0.0149352550506592,0.9424889087677,31.8017914295197
79,chp_hottes_SanFrancisco_Hospital_539f6b62ec4f024411ec9bcb_9_0.json,FivePercentGap,chp_hottes,SanFrancisco,Hospital,539f6b62ec4f024411ec9bcb,9,0,0.0,,0.0,0.0,0.0,0.0,0.0,1179820.0,7752817.01,7752817.0,3489343.19,2857411.37,17253.6,0.0,3489343.17,2718212.13,0.0,7404630.0,7543828.75766228,-139198.757662284,0.337971210479736,3.34292984008789,85.1736917495728,28.5101351737976,0.148448944091797,,0.059638500213623,2.01606917381287,4.25772714614868,0.628519058227539,5.37446117401123,0.499173879623413,0.000766992568969727,0.0084078311920166,0.0023186206817627,0.0167105197906494,0.962045907974243,83.6827020645142,0.218702077865601,0.000725984573364258,1.53171110153198,6.09476804733276,0.392297029495239,3.32091879844666,0.413707971572876,0.000758647918701172,0.00834965705871582,0.00234198570251465,0.0150463581085205,0.921796560287476,27.1464941501617
80,chp_pv_bess_coldtes_SanFrancisco_Hospital_5ec2a6945457a3e60d81625c_9_0.json,FivePercentGap,chp_pv_bess_coldtes,SanFrancisco,Hospital,5ec2a6945457a3e60d81625c,9,0,110.0141,157934.0,30.7832945961093,64.8839742451765,0.0,0.0,0.0,1368514.95,7596327.71,7752817.0,2307999.78,2013953.33,46684.32,0.0,2358599.71,2090437.0,0.0,5675542.0,5711555.84830481,-36013.8483048063,0.301676034927368,3.93271970748901,98.8174338340759,26.9573636054993,0.188842535018921,,0.00603795051574707,3.52958559989929,4.78271675109863,0.95744514465332,7.48158502578735,0.48511004447937,0.000758647918701172,0.0091700553894043,0.00253915786743164,0.0174887180328369,0.917591571807861,97.3832221031189,0.283163070678711,0.000162839889526367,1.17937183380127,5.45790386199951,0.305692195892334,2.93729496002197,0.405360221862793,0.00082087516784668,0.0102994441986084,0.00244975090026855,0.0143368244171143,0.871907234191895,25.6504557132721
81,chp_pv_bess_SanFrancisco_Hospital_5e1676e95457a3f87673e3b0_13_0.json,FivePercentGap,chp_pv_bess,SanFrancisco,Hospital,5e1676e95457a3f87673e3b0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,chp_pv_bess_hottes_SanFrancisco_Hospital_5e7cc9135457a338417d5622_9_0.json,FivePercentGap,chp_pv_bess_hottes,SanFrancisco,Hospital,5e7cc9135457a338417d5622,9,0,800.5567,1149261.0,27.415265541365,36.1517170218654,151.282135036005,31.4110429447853,0.0,3076047.6,5292579.64,7752817.0,3529719.82,1349730.79,20252.52,0.0,5170497.86,1645502.29,0.0,8016073.0,7957279.81685281,58793.1831471948,0.475987195968628,4.30475521087646,91.918794631958,28.4054989814758,0.217490673065186,,0.00564932823181152,3.07400321960449,4.54882788658142,2.174565076828,7.32102632522583,1.86744379997253,0.00167036056518555,0.0449988842010498,0.00592923164367676,0.14178991317749,1.00006890296936,88.8558926582336,0.257046937942505,0.000166893005371094,1.29664301872253,5.92634391784668,0.314229011535645,2.98618197441101,0.424497365951538,0.000832796096801758,0.00995945930480957,0.00238537788391113,0.015561580657959,0.925606489181519,27.0249497890472
83,chp_pv_bess_coldtes_SanFrancisco_Hospital_5cb742345457a31e119b6ec3_9_0.json,FivePercentGap,chp_pv_bess_coldtes,SanFrancisco,Hospital,5cb742345457a31e119b6ec3,9,0,1445.9114,2075720.0,283.063095083702,1093.62975949418,693.769239308677,0.0,0.0,9683904.82,349373.78,7752817.0,578026.92,466870.44,85623.12,0.0,14503814.64,2115012.12,0.0,17884270.0,10479643.9832723,7404626.01672768,0.267816066741943,4.4385232925415,135.570274829865,29.0699079036713,0.211642742156982,,0.0589790344238281,3.08684945106506,4.63658380508423,2.18494081497192,7.53052473068237,0.411818742752075,0.000726222991943359,0.00797152519226074,0.00238394737243652,0.0144507884979248,0.890786170959473,134.240666866302,0.291676998138428,0.000737905502319336,1.2079861164093,6.58341193199158,0.322551965713501,3.04785299301147,0.428930282592773,0.000778436660766602,0.0101938247680664,0.00222396850585938,0.014052152633667,0.869001865386963,27.7432765960693
84,chp_pv_bess_hottes_SanFrancisco_Hospital_539f7118ec4f024411ece26f_13_0.json,FivePercentGap,chp_pv_bess_hottes,SanFrancisco,Hospital,539f7118ec4f024411ece26f,13,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1704187.0,7752817.01,7752817.0,2082060.39,0.0,0.0,0.0,2082060.39,0.0,0.0,3786246.0,3786245.67949896,0.320501044858247,0.423697471618652,4.20505595207214,100.825099229813,32.1406044960022,0.190634489059448,,0.0071871280670166,3.31938242912292,4.64815592765808,1.02996230125427,10.0903389453888,0.462187767028809,0.000752687454223633,0.00844120979309082,0.00229048728942871,0.0164809226989746,0.905569076538086,99.4278407096863,0.226037979125977,0.000267982482910156,1.44509410858154,6.32478499412537,0.953284025192261,4.93595004081726,0.451952695846558,0.000733137130737305,0.00844359397888184,0.00228118896484375,0.0140435695648193,0.882631063461304,30.7790234088898
