,file,scenario,tech_choice,city,doe_reference_name,urdb_label,natural_gas_price,iteration,pv_kw,pv_production,storage_kw,storage_kwh,chp_kw,hot_tes,cold_tes,net_capex_repl_om,energy_from_grid_year_one,energy_from_grid_year_one_bau,energy_cost,demand_cost,fixed_cost,min_cost_adder,energy_cost_bau,demand_cost_bau,min_cost_adder_bau,lcc_bau,lcc,npv,gap,pre_setup_scenario_seconds,setup_scenario_seconds,reopt_seconds,reopt_bau_seconds,parse_run_outputs_seconds,julia_input_construction_seconds,julia_reopt_preamble_seconds,julia_reopt_variables_seconds,julia_reopt_constriants_seconds,julia_reopt_optimize_seconds,julia_reopt_postprocess_seconds,pyjulia_start_seconds,pyjulia_pkg_seconds,pyjulia_activate_seconds,pyjulia_include_model_seconds,pyjulia_make_model_seconds,pyjulia_include_reopt_seconds,pyjulia_run_reopt_seconds,julia_input_construction_seconds_bau,julia_reopt_preamble_seconds_bau,julia_reopt_variables_seconds_bau,julia_reopt_constriants_seconds_bau,julia_reopt_optimize_seconds_bau,julia_reopt_postprocess_seconds_bau,pyjulia_start_seconds_bau,pyjulia_pkg_seconds_bau,pyjulia_activate_seconds_bau,pyjulia_include_model_seconds_bau,pyjulia_make_model_seconds_bau,pyjulia_include_reopt_seconds_bau,pyjulia_run_reopt_seconds_bau
258,chp_SanFrancisco_Hospital_5d094abf5457a3ba43474943_9_1.json,FivePctFourItersConstFull,chp,SanFrancisco,Hospital,5d094abf5457a3ba43474943,9,1,0.0,,0.0,0.0,0.0,0.0,0.0,1179820.0,7752817.01,7752817.0,3948393.95,906903.02,1890.36,0.0,3948393.96,906903.01,0.0,6037008.0,6037007.92411351,0.0758864879608154,-1.78215153888426e-07,0.214441537857056,4.53213262557983,65.5614511966705,48.2757475376129,0.147002220153809,,0.006134033203125,1.57995867729187,4.25479984283447,0.462557554244995,6.15614080429077,0.643793106079102,0.000850200653076172,0.00966715812683105,0.00266599655151367,0.0150718688964844,0.95198130607605,63.9358208179474,0.335884094238281,0.000275135040283203,1.12902593612671,6.10772895812988,0.796679973602295,3.7173810005188,0.563550472259521,0.000855684280395508,0.00893926620483398,0.00234436988830566,0.0168745517730713,0.912556171417236,46.7691931724548
259,chp_SanFrancisco_Hospital_5e7cc9135457a338417d5622_9_0.json,FivePctFourItersConstFull,chp,SanFrancisco,Hospital,5e7cc9135457a338417d5622,9,0,0.0,,0.0,0.0,180.206056382273,0.0,0.0,2355812.0,6254410.22,7752817.0,4171182.51,1534658.08,20252.52,0.0,5170497.86,1645502.29,0.0,8016073.0,8081905.27271328,-65832.2727132821,0.0146959721688912,0.260254859924316,3.4746425151825,71.114305973053,30.831577539444,0.168625593185425,,0.00587677955627441,1.96715092658997,3.59782218933105,2.01323914527893,5.47291088104248,0.576307058334351,0.000843286514282227,0.00923585891723633,0.00238823890686035,0.0149438381195068,1.007244348526,69.5011336803436,0.278413057327271,0.000176906585693359,1.20302104949951,6.24687480926514,0.324764013290405,3.17895197868347,0.464908599853516,0.000708818435668945,0.00844359397888184,0.00229644775390625,0.0140490531921387,0.886749029159546,29.4529616832733
260,chp_pv_bess_SanFrancisco_Hospital_539f7118ec4f024411ece26f_9_0.json,FivePctFourItersConstFull,chp_pv_bess,SanFrancisco,Hospital,539f7118ec4f024411ece26f,9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1179820.0,7752817.01,7752817.0,2082060.39,0.0,0.0,0.0,2082060.39,0.0,0.0,3261881.0,3261880.97515313,0.0248468746431172,-7.61734552643619e-09,0.399539947509766,4.45178771018982,91.3207895755768,34.2902190685272,0.193650484085083,,0.00733017921447754,3.68289923667908,5.3421413898468,0.999511957168579,11.2168140411377,0.501177549362183,0.000830650329589844,0.00846028327941895,0.00228738784790039,0.015613317489624,1.02326726913452,89.7675881385803,0.279718160629272,0.000298976898193359,1.37127494812012,6.16268086433411,0.980005979537964,5.26517009735107,0.447017431259155,0.000896215438842773,0.0101368427276611,0.00231313705444336,0.0142149925231934,0.901749134063721,32.9124264717102
261,chp_SanFrancisco_Hospital_5e7cc9135457a338417d5622_9_2.json,FivePctFourItersConstFull,chp,SanFrancisco,Hospital,5e7cc9135457a338417d5622,9,2,0.0,,0.0,0.0,180.206056382273,0.0,0.0,2355812.0,6254410.22,7752817.0,4171182.51,1534658.08,20252.52,0.0,5170497.86,1645502.29,0.0,8016073.0,8081905.27271328,-65832.2727132821,0.0146959721688912,0.204948663711548,5.11380410194397,75.2105979919434,31.9637532234192,0.168182611465454,,0.395842313766479,1.73367214202881,3.24649333953857,2.08930611610413,5.30750179290771,0.585342645645142,0.000903844833374023,0.00943946838378906,0.00237226486206055,0.0172290802001953,1.02280712127686,73.5706255435944,0.223917007446289,0.000174045562744141,1.52032089233398,5.76548385620117,0.310252904891968,3.18144702911377,0.495483636856079,0.0007781982421875,0.0088646411895752,0.00231742858886719,0.0147707462310791,0.888031959533691,30.5519731044769
262,chp_coldtes_SanFrancisco_Hospital_539f74f4ec4f024411ed0e5b_9_1.json,FivePctFourItersConstFull,chp_coldtes,SanFrancisco,Hospital,539f74f4ec4f024411ed0e5b,9,1,0.0,,0.0,0.0,68.7860240593156,0.0,0.0,1309641.0,7725116.07,7752817.0,3355007.05,2702266.31,0.0,0.0,3368587.57,2702266.32,0.0,7250674.0,7366915.52196361,-116241.521963608,0.0223014023831965,0.248562097549438,4.05559778213501,83.8809194564819,31.5816028118134,0.179563999176025,,0.00798749923706055,1.82330417633057,4.4344482421875,0.679369688034058,5.77927541732788,0.550037622451782,0.000904560089111328,0.00955295562744141,0.00509858131408691,0.01546311378479,0.969241857528687,82.3291182518005,0.277985811233521,0.000372886657714844,1.16514611244202,6.28295397758484,0.32727313041687,3.12623691558838,0.509821176528931,0.000867366790771484,0.00977897644042969,0.0023195743560791,0.0145938396453857,0.896023511886597,30.146714925766
263,chp_SanFrancisco_Hospital_539f6b62ec4f024411ec9bcb_9_0.json,FivePctFourItersConstFull,chp,SanFrancisco,Hospital,539f6b62ec4f024411ec9bcb,9,0,0.0,,0.0,0.0,207.589168558564,0.0,0.0,1747339.0,7409361.5,7752817.0,3334762.69,2409947.58,17253.6,0.0,3489343.17,2718212.13,0.0,7404630.0,7509302.92435959,-104672.924359593,0.0047886335090774,0.252029657363892,4.1475293636322,68.7331976890564,53.3556942939758,0.171213388442993,,0.176886081695557,2.6385703086853,2.97195529937744,2.78186082839966,6.24285769462585,0.533655166625977,0.00085902214050293,0.00997209548950195,0.00298905372619629,0.0153696537017822,0.985387802124023,67.1833498477936,0.279675960540771,0.00104904174804688,1.0960328578949,6.07014012336731,0.345092058181763,3.47947907447815,0.617057800292969,0.000838041305541992,0.00905895233154297,0.00239324569702148,0.0166974067687988,0.943554162979126,51.7645680904388
264,chp_pv_bess_hottes_SanFrancisco_Hospital_5d094abf5457a3ba43474943_13_3.json,FivePctFourItersConstFull,chp_pv_bess_hottes,SanFrancisco,Hospital,5d094abf5457a3ba43474943,13,3,364.6855,523535.0,0.0,0.0,0.0,0.0,0.0,2082763.0,7229282.36,7752817.0,3680464.48,875316.61,1890.36,0.0,3948393.96,906903.01,0.0,6561373.0,6640433.7854952,-79060.7854951993,0.0191079130240849,0.207373380661011,3.86086916923523,80.0876195430756,35.1036081314087,0.204351663589478,,0.00699806213378906,3.05996298789978,5.15838313102722,0.876291990280151,8.19358444213867,0.523787021636963,0.000829458236694336,0.00925731658935547,0.0023505687713623,0.0163199901580811,0.953770160675049,78.5796539783478,1.48627710342407,0.0271110534667969,1.57535815238953,8.89689302444458,0.762174129486084,3.65867805480957,1.91450047492981,0.00171589851379395,0.0470755100250244,0.00598502159118652,0.140782117843628,0.998090505599976,31.9944167137146
265,chp_pv_bess_SanFrancisco_Hospital_539f6b62ec4f024411ec9bcb_9_1.json,FivePctFourItersConstFull,chp_pv_bess,SanFrancisco,Hospital,539f6b62ec4f024411ec9bcb,9,1,733.3927,1052843.0,191.730363566712,350.283186119121,268.025718685421,0.0,0.0,3002721.09,6410375.14,7752817.0,2885144.68,1756608.53,17253.6,0.0,3489343.17,2718212.13,0.0,7404630.0,7513062.67283705,-108432.672837049,0.0422574323637098,0.198697328567505,4.55031037330627,79.6216983795166,33.3558549880981,0.214052677154541,,0.211848735809326,2.6347119808197,5.29885482788086,1.69173192977905,7.8918890953064,0.438980340957642,0.000819921493530273,0.0915803909301758,0.00237345695495605,0.0116016864776611,0.931580066680908,78.1431300640106,0.287380933761597,0.00109601020812988,1.26184105873108,6.52734899520874,0.332483053207397,3.15990686416626,0.55916428565979,0.000980615615844727,0.0135776996612549,0.00321459770202637,0.0211961269378662,0.908828973770142,31.8471624851227
266,chp_hottes_SanFrancisco_Hospital_5e1676e95457a3f87673e3b0_9_0.json,FivePctFourItersConstFull,chp_hottes,SanFrancisco,Hospital,5e1676e95457a3f87673e3b0,9,0,0.0,,0.0,0.0,921.10655081499,46690.3680981595,0.0,7926820.0,2524041.44,7752817.0,2558519.09,1670574.82,157801.8,0.0,7964797.23,5274309.78,0.0,14576729.0,12313715.1409592,2263013.85904082,0.0572160045084407,0.308468818664551,3.33451843261719,456.238298892975,33.3632919788361,0.171358823776245,,0.0674617290496826,1.63770127296448,4.63516855239868,3.03734397888184,6.67840528488159,0.465635776519775,0.000844955444335938,0.0087275505065918,0.00239372253417969,0.0154600143432617,0.932934522628784,454.810739517212,0.297303199768066,0.0013267993927002,1.35999298095703,6.3675549030304,0.339238882064819,3.19460582733154,0.511323690414429,0.000771999359130859,0.00870561599731445,0.00229716300964355,0.0145056247711182,0.901493310928345,31.9227161407471
267,chp_pv_bess_coldtes_hottes_SanFrancisco_Hospital_5cb742345457a31e119b6ec3_13_0.json,FivePctFourItersConstFull,chp_pv_bess_coldtes_hottes,SanFrancisco,Hospital,5cb742345457a31e119b6ec3,13,0,2203.8704,3163829.0,312.416882825806,1611.95545618808,554.919525087761,60897.4846625767,0.0,9319951.01,1941396.85,7752817.0,2441470.13,648580.47,85623.12,0.0,14503814.64,2115012.12,0.0,18408635.0,12045142.8030772,6363492.1969228,0.0317608812715737,0.398936748504639,5.28946089744568,88.6686527729034,34.7104859352112,0.215003967285156,,0.059913158416748,3.69933795928955,4.48743319511414,3.44746470451355,7.92909288406372,0.460058212280273,0.000920772552490234,0.00963044166564941,0.00236034393310547,0.0146420001983643,0.953609466552734,87.225574016571,0.224517107009888,0.00105500221252441,1.25437211990356,6.09441685676575,0.345867872238159,3.69217705726624,0.507216453552246,0.000940799713134766,0.00998854637145996,0.00233578681945801,0.0149815082550049,1.06300687789917,33.1104729175568
