,file,scenario,tech_choice,city,doe_reference_name,urdb_label,natural_gas_price,iteration,pv_kw,pv_production,storage_kw,storage_kwh,chp_kw,hot_tes,cold_tes,net_capex_repl_om,energy_from_grid_year_one,energy_from_grid_year_one_bau,energy_cost,demand_cost,fixed_cost,min_cost_adder,energy_cost_bau,demand_cost_bau,min_cost_adder_bau,lcc_bau,lcc,npv,pre_setup_scenario_seconds,setup_scenario_seconds,reopt_seconds,reopt_bau_seconds,parse_run_outputs_seconds,julia_input_construction_seconds,julia_reopt_preamble_seconds,julia_reopt_variables_seconds,julia_reopt_constriants_seconds,julia_reopt_optimize_seconds,julia_reopt_postprocess_seconds,pyjulia_start_seconds,pyjulia_pkg_seconds,pyjulia_activate_seconds,pyjulia_include_model_seconds,pyjulia_make_model_seconds,pyjulia_include_reopt_seconds,pyjulia_run_reopt_seconds,julia_input_construction_seconds_bau,julia_reopt_preamble_seconds_bau,julia_reopt_variables_seconds_bau,julia_reopt_constriants_seconds_bau,julia_reopt_optimize_seconds_bau,julia_reopt_postprocess_seconds_bau,pyjulia_start_seconds_bau,pyjulia_pkg_seconds_bau,pyjulia_activate_seconds_bau,pyjulia_include_model_seconds_bau,pyjulia_make_model_seconds_bau,pyjulia_include_reopt_seconds_bau,pyjulia_run_reopt_seconds_bau
56,chp_SanFrancisco_Hospital_5e1676e95457a3f87673e3b0_9_0.json,FivePctGapConst,chp,SanFrancisco,Hospital,5e1676e95457a3f87673e3b0,9,0,0.0,,0.0,0.0,1222.03764818116,0.0,0.0,10949461.0,409686.21,7752817.0,392919.76,502840.49,157801.8,0.0,7964797.23,5274309.78,0.0,14576729.0,12003022.950887,2573706.04911295,0.253603935241699,3.35590720176697,120.633288860321,40.6299247741699,0.168823957443237,,0.0639727115631104,1.73858714103699,3.65506720542908,0.751381635665894,5.13030004501343,0.546784639358521,0.00082850456237793,0.0091850757598877,0.00266575813293457,0.0180327892303467,0.958625316619873,119.095609426498,0.221633195877075,0.00118899345397949,1.21867394447327,5.8998908996582,0.33945107460022,3.4034731388092,0.478613615036011,0.000854015350341797,0.0101163387298584,0.00237154960632324,0.0144832134246826,0.943316698074341,39.1787610054016
57,chp_hottes_SanFrancisco_Hospital_5d094abf5457a3ba43474943_9_0.json,FivePctGapConst,chp_hottes,SanFrancisco,Hospital,5d094abf5457a3ba43474943,9,0,0.0,,0.0,0.0,0.0,0.0,0.0,1179820.0,7752817.01,7752817.0,3948393.95,906903.02,1890.36,0.0,3948393.96,906903.01,0.0,6037008.0,6037007.92411351,0.0758864879608154,0.3213210105896,3.33463597297668,72.7303373813629,42.6888163089752,0.146244525909424,,0.00624227523803711,1.75284218788147,3.99048256874084,0.536850214004517,5.74048256874084,1.88126254081726,0.00167369842529297,0.0450129508972168,0.00590777397155762,0.142886877059937,1.04958271980286,69.6029889583588,0.221967935562134,0.000255107879638672,1.2775411605835,5.7144238948822,0.774541854858398,4.1351261138916,0.483930110931396,0.000845670700073242,0.0101118087768555,0.00232577323913574,0.014498233795166,0.968066215515137,41.2075991630554
58,chp_pv_bess_hottes_SanFrancisco_Hospital_539f6b62ec4f024411ec9bcb_13_0.json,FivePctGapConst,chp_pv_bess_hottes,SanFrancisco,Hospital,539f6b62ec4f024411ec9bcb,13,0,637.3481,914963.0,196.86032419213,390.411660956262,0.0,0.0,0.0,2827818.07,6842062.77,7752817.0,3079436.15,2359920.4,17253.6,0.0,3489343.17,2718212.13,0.0,7928994.0,8125632.06272902,-196638.062729022,0.321982622146606,4.00642323493958,94.6825661659241,49.2264294624329,0.191243648529053,,0.0608015060424805,3.21545028686523,4.40022277832031,1.09202647209167,7.58370876312256,0.495621681213379,0.000814914703369141,0.00997447967529297,0.0023188591003418,0.0143582820892334,1.08758306503296,93.0702893733978,0.222172975540161,0.000998020172119141,1.27446818351746,6.19152998924255,0.326586008071899,4.03278088569641,0.487700462341309,0.000782489776611328,0.00931334495544434,0.00235700607299805,0.0143125057220459,1.02084159851074,47.6896271705627
59,chp_pv_bess_SanFrancisco_Hospital_5d094abf5457a3ba43474943_9_0.json,FivePctGapConst,chp_pv_bess,SanFrancisco,Hospital,5d094abf5457a3ba43474943,9,0,364.6855,523535.0,0.0,0.0,0.0,0.0,0.0,1558397.0,7229282.36,7752817.0,3680464.48,875316.61,1890.36,0.0,3948393.96,906903.01,0.0,6037008.0,6116069.08114937,-79061.0811493732,0.256836652755737,4.2084801197052,80.3963088989258,46.9075417518616,0.194331884384155,,0.00675344467163086,3.20528984069824,4.91993308067322,0.759422063827515,7.79324769973755,0.450332403182983,0.000795364379882812,0.00877690315246582,0.0025324821472168,0.0146257877349854,0.931676149368286,78.9860346317291,0.23022198677063,0.000265121459960938,1.12426495552063,5.49113798141479,0.751664876937866,3.87489485740662,0.612174034118652,0.000732898712158203,0.00847649574279785,0.00229597091674805,0.016735315322876,0.956104516983032,45.3095519542694
60,chp_pv_bess_hottes_SanFrancisco_Hospital_539f7118ec4f024411ece26f_13_0.json,FivePctGapConst,chp_pv_bess_hottes,SanFrancisco,Hospital,539f7118ec4f024411ece26f,13,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1704187.0,7752817.01,7752817.0,2082060.39,0.0,0.0,0.0,2082060.39,0.0,0.0,3786246.0,3786245.67949896,0.320501044858247,0.241451740264893,4.04358291625977,93.3475453853607,48.6159815788269,0.219152450561523,,0.00711584091186523,3.9018862247467,4.68375015258789,1.06227827072144,10.8767523765564,0.482120990753174,0.000807762145996094,0.285892009735107,0.00237751007080078,0.0114238262176514,0.912326574325562,91.6510992050171,0.223855018615723,0.000321865081787109,1.19327092170715,5.85899305343628,0.944465160369873,5.05388307571411,0.518695116043091,0.000782012939453125,0.00923061370849609,0.0023350715637207,0.0147740840911865,0.952115535736084,47.1162970066071
61,chp_coldtes_SanFrancisco_Hospital_5d094abf5457a3ba43474943_9_0.json,FivePctGapConst,chp_coldtes,SanFrancisco,Hospital,5d094abf5457a3ba43474943,9,0,0.0,,0.0,0.0,0.0,0.0,0.0,1179820.0,7752817.01,7752817.0,3948393.95,906903.02,1890.36,0.0,3948393.96,906903.01,0.0,6037008.0,6037007.92411351,0.0758864879608154,0.413833141326904,3.29330635070801,73.8809432983398,47.1440589427948,0.147099018096924,,0.326998710632324,1.35927081108093,3.55809211730957,0.473545551300049,5.70198607444763,0.439671039581299,0.0007781982421875,0.00860595703125,0.00231361389160156,0.016793966293335,0.941017389297485,72.470219373703,0.220416784286499,0.000268936157226562,1.15496492385864,5.58470416069031,0.768805980682373,3.67212295532227,0.532340288162231,0.000754833221435547,0.00921797752380371,0.00237751007080078,0.0146188735961914,0.981607913970947,45.6016457080841
62,chp_pv_bess_hottes_SanFrancisco_Hospital_5cb742345457a31e119b6ec3_9_0.json,FivePctGapConst,chp_pv_bess_hottes,SanFrancisco,Hospital,5cb742345457a31e119b6ec3,9,0,1574.2431,2259950.0,280.253748871223,1019.65155526979,705.414395905076,15745.1533742331,0.0,9910528.35,308295.02,7752817.0,513781.47,457187.75,85623.12,0.0,14503814.64,2115012.12,0.0,17884270.0,10648285.4502693,7235984.5497307,0.266222953796387,4.81304287910461,101.066837787628,48.1069614887238,0.220413684844971,,0.0611681938171387,4.02662682533264,4.11672258377075,2.40171957015991,7.5277407169342,0.472451210021973,0.000790596008300781,0.00925207138061523,0.00230169296264648,0.0162327289581299,0.959026575088501,99.6052436828613,0.222216844558716,0.00122594833374023,1.19919991493225,6.10814714431763,0.322661161422729,3.08597898483276,0.535684823989868,0.000935077667236328,0.0133318901062012,0.00338053703308105,0.019658088684082,0.980793476104736,46.5517907142639
63,chp_pv_bess_hottes_SanFrancisco_Hospital_5cb742345457a31e119b6ec3_13_0.json,FivePctGapConst,chp_pv_bess_hottes,SanFrancisco,Hospital,5cb742345457a31e119b6ec3,13,0,2144.6288,3078782.0,373.555874186917,1994.55579423723,450.655564331872,33040.7975460123,0.0,9373825.07,1948010.77,7752817.0,2597572.04,662547.55,85623.12,0.0,14503814.64,2115012.12,0.0,18408635.0,12167500.6226564,6241134.37734361,0.339856624603271,4.51509976387024,84.0717356204987,49.2135479450226,0.216928243637085,,0.0621304512023926,3.45764851570129,4.74964761734009,3.01374006271362,7.15394592285156,0.44558572769165,0.000783205032348633,0.0141944885253906,0.00337958335876465,0.0206553936004639,0.958224296569824,82.627326965332,0.224009037017822,0.00107002258300781,1.24367189407349,6.31044507026672,0.325394153594971,3.53640699386597,0.510403871536255,0.000771760940551758,0.00875592231750488,0.0022742748260498,0.0148077011108398,1.03179717063904,47.6432693004608
64,chp_pv_bess_coldtes_SanFrancisco_Hospital_539f7118ec4f024411ece26f_9_0.json,FivePctGapConst,chp_pv_bess_coldtes,SanFrancisco,Hospital,539f7118ec4f024411ece26f,9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1179820.0,7752817.01,7752817.0,2082060.39,0.0,0.0,0.0,2082060.39,0.0,0.0,3261881.0,3261880.97515313,0.0248468746431172,0.314728736877441,4.31818509101868,108.22497010231,32.2485592365265,0.190972805023193,,0.00710391998291016,2.80100989341736,5.62819290161133,0.99180006980896,9.94760775566101,0.548291206359863,0.00076746940612793,0.0106115341186523,0.00490450859069824,0.0148196220397949,0.933427333831787,106.710578203201,0.327138185501099,0.00341081619262695,1.26105690002441,5.67684102058411,0.990222930908203,5.0099561214447,0.453268051147461,0.000710725784301758,0.00835418701171875,0.00221920013427734,0.0145218372344971,0.849816799163818,30.9181432723999
65,chp_pv_bess_hottes_SanFrancisco_Hospital_5e7cc9135457a338417d5622_13_0.json,FivePctGapConst,chp_pv_bess_hottes,SanFrancisco,Hospital,5e7cc9135457a338417d5622,13,0,851.123,1221855.0,27.9681719271703,36.8808186666792,0.0,0.0,0.0,2642479.11,6531013.07,7752817.0,4355654.08,1532183.99,20252.52,0.0,5170497.86,1645502.29,0.0,8540438.0,8531726.13163268,8711.86836732365,0.284165859222412,3.94587349891663,107.761914253235,30.809054851532,0.193022727966309,,0.00593471527099609,3.95800375938416,4.32065629959106,1.22980666160583,7.35559797286987,0.505553960800171,0.000804662704467773,0.00870323181152344,0.00245046615600586,0.0228898525238037,0.981956958770752,106.237996101379,0.276926040649414,0.000178098678588867,1.1267409324646,5.89413404464722,0.319597005844116,3.01301002502441,0.425619125366211,0.000761032104492188,0.00829005241394043,0.00228595733642578,0.0139153003692627,0.859616756439209,29.4970774650574
